# =============================================================================
# PDBbind general set v2007, 3124 entries, updated on 07/30/2007
# Entries are sorted by -logKd or -logKi in an increasing order
# PDB code, resolution, release year, pKd/pKi, Kd/Ki, reference, ligand name
# =============================================================================
1v1j  2.20  2005   4.82  Ki=15uM       // 1v1j.pdf (FA3)
1xff  1.80  2004   4.82  Ki=15uM       // 1gdo.pdf (GLU)
1y3p  2.00  2005   4.82  Kd=15uM       // 1y3n.pdf (4-mer)
1ya4  3.20  2005   4.82  Ki=15.2uM     // 1ya4.pdf (CTX)
2gl0  2.25  2006   4.82  Kd=15uM       // 2gl0.pdf (ADN)
2gzl  2.50  2006   4.82  Kd=15uM       // 2amt.pdf (2AA)
2ypi  2.50  1991   4.82  Ki=15uM       // 2ypi.pdf (PGA)
1ftk  1.60  2000   4.84  IC50=14.5uM   // 1ftj.pdf (KAI)
1uyh  2.20  2004   4.84  IC50=14.3uM   // 1uy6.pdf (PU0)
1bux  2.80  1999   4.85  Kd=14uM       // 1bux.pdf (PPS)
1c83  1.80  2000   4.85  Ki=14uM       // 1c83.pdf (OAI)
1ecv  1.95  2000   4.85  Ki=14uM       // 1ecv.pdf (878)
1n51  2.30  2003   4.85  Ki=14uM       // 1n51.pdf (ATN)
1o2p  1.47  2003   4.85  Ki=14uM       // 1o2g.pdf (972)
1qji  2.14  2000   4.85  Ki=14uM       // 1qji.pdf (PKF)
1tkc  2.70  1994   4.85  Kd=14uM       // 1tka.pdf (M6T)
1uu7  1.90  2004   4.85  IC50=14uM     // 1uu3.pdf (BI2)
1vkj  2.50  2004   4.85  Kd=14uM       // 1vkj.pdf (A3P)
1xgi  1.96  2005   4.85  Ki=14uM       // 1xgi.pdf (NST)
1ymx  1.70  2005   4.85  IC50=14.0uM   // 1yly.pdf (CFX)
2qwd  2.00  1998   4.85  Ki=14uM       // 2qwb.pdf (4AM)
6gpb  2.86  1992   4.85  Ki=14uM       // 6gpb.pdf (H2P)
2brb  2.10  2005   4.86  Ki=13.7uM     // 2br1.pdf (PFQ)
1zd5  2.60  2006   4.87  IC50=13.4uM   // 1zd2.pdf (NC7)
2cgu  2.50  2006   4.87  IC50=13.4uM   // 2cgu.pdf (3A3)
2bnr  1.90  2005   4.88  Kd=13.3uM     // 2bnq.pdf (9-mer)
2clx  1.80  2006   4.88  Ki=13.3uM     // 2clx.pdf (F18)
1h0w  2.10  2003   4.89  IC50=13uM     // 1gz8.pdf (207)
1h61  1.40  2001   4.89  Kd=13uM       // 1h50.pdf (PDN)
1h79  2.90  2002   4.89  Kd=13uM       // 1h78.pdf (TTP)
1p1q  2.00  2003   4.89  Kd=12.8uM     // 1p1n.pdf (AMQ)
1pxj  2.30  2003   4.89  IC50=13uM     // 1pxi.pdf (CK2)
1z6f  1.60  2005   4.89  Ki=13uM       // 1z6f.pdf (BO9)
2aoc  1.30  2006   4.89  Ki=13.0uM     // 2aoc.pdf (9-mer)
2j77  2.10  2006   4.89  Kd=12.9uM     // 2j75.pdf (NOJ)
1n0t  2.10  2003   4.91  IC50=12.2uM   // 1n0t.pdf (AT1)
1bzc  2.35  1999   4.92  Ki=12uM       // 1bzc.pdf (TPI)
1e1v  1.95  2001   4.92  Ki=12uM       // 1e1v.pdf (CMG)
1h1p  2.10  2002   4.92  Ki=12uM       // 1h1p.pdf (CMG)
1h4n  2.00  1997   4.92  Ki=12uM       // 1h4n.pdf (TRS)
1jqy  2.14  2002   4.92  Ki=12uM       // 1jqy.pdf (A32)
1nlt  2.70  2004   4.92  Kd=12uM       // 1nlt.pdf (7-mer)
1y2f  2.00  2005   4.92  Kd=12uM       // 1y2f.pdf (WAI)
2a58  2.80  2005   4.92  Kd=12.0uM     // 2a57.pdf (RBF)
2c93  2.20  2006   4.92  IC50=12uM     // 2c8w.pdf (C4M)
1e2k  1.70  2000   4.94  Ki=11.4uM     // 1e2k.pdf (TMC)
2gss  1.90  1997   4.94  Ki=11.5uM     // 2gss.pdf (EAA)
4ts1  2.50  1989   4.94  Kd=11.6uM     // 4ts1.pdf (TYR)
1jn4  1.80  2003   4.95  Ki=11.3uM     // 1jn4.pdf (139)
1ao0  2.80  1997   4.96  Kd=11.0uM     // 1ao0.pdf (ADP)
1cea  2.10  1996   4.96  Kd=11uM       // 1cea.pdf (ACA)
1dar  2.40  1996   4.96  Kd=11uM       // 1dar.pdf (GDP)
1elr  1.90  2000   4.96  Kd=11uM       // 1elr.pdf (6-mer)
1gj5  1.73  2002   4.96  Ki=11uM       // 1o2g.pdf (130)
1nlp   NMR  1997   4.96  Kd=11uM       // 1nlp.pdf (10-mer)
1o5g  1.75  2004   4.96  Ki=11uM       // 1o5a.pdf (CR9)
1pg2  1.75  2004   4.96  Kd=11uM       // 1p7p.pdf (MET)
1pwq  3.52  2004   4.96  Ki=11uM       // 1pwq.pdf (SD2)
1t3t  1.90  2004   4.96  Ki=11uM       // 1t3t.pdf (ADP)
1tsy  2.20  1996   4.96  Kd=11.0uM     // 1tsv.pdf (UMP)
1uz8  1.80  2004   4.96  Kd=11uM       // 1uz8.pdf (3-mer)
2c6i  1.80  2005   4.96  IC50=11uM     // 2c68.pdf (DT1)
2ew6  2.20  2006   4.97  IC50=10.8uM   // 2ew5.pdf (Y13)
1j4p   NMR  2001   4.99  Kd=10.2uM     // 1j4p.pdf (13-mer)
1byk  2.50  1999   5.00  Kd=10uM       // 1byk.pdf (T6P)
1c84  2.35  2000   5.00  Ki=9.9uM      // 1c83.pdf (761)
1cp6  1.90  1999   5.00  Ki=10uM       // 1cp6.pdf (BUB)
1f8a  1.84  2000   5.00  Kd=10uM       // 1f8a.pdf (7-mer)
1fgi  2.50  1998   5.00  IC50=10uM     // 1agw.pdf (SU1)
1fv9  3.00  2000   5.00  IC50=10uM     // 1fv9.pdf (172)
1gsf  2.70  1995   5.00  IC50~10uM     // 1gse.pdf (EAA)
1hlk  2.50  2001   5.00  Ki=10uM       // 1hlk.pdf (113)
1hqf  2.90  2001   5.00  Ki=10uM       // 1hqf.pdf (HAR)
1i6v  3.30  2001   5.00  Ki=10uM       // 1i6v.pdf (RFP)
1ih0   NMR  2001   5.00  Kd=10uM       // 1ih0.pdf (EMD)
1inf  2.40  1996   5.00  IC50=10uM     // 1inf.pdf (ST4)
1jpl  2.40  2002   5.00  Kd=10uM       // 1jpl.pdf (13-mer)
1kr3  2.50  2003   5.00  Ki=10uM       // 1kr3.pdf (113)
1mi5  2.50  2003   5.00  Kd=10uM       // 1mi5.pdf (protein)
1nc3  2.20  2003   5.00  Ki=10uM       // 1nc1.pdf (FMC)
1nnb  2.80  1994   5.00  Ki=10uM       // 1nnb.pdf (DAN)
1o35  1.41  2003   5.00  Ki=10uM       // 1o2g.pdf (802)
1oai  1.00  2003   5.00  Kd=10uM       // 1oai.pdf (9-mer)
1pip  1.70  1993   5.00  Ki<10uM       // 1pip.pdf (7-mer)
1ql7  2.10  2000   5.00  Kd=10uM       // 1ql7.pdf (ZEN)
1r6z  2.80  2004   5.00  Kd>10uM       // 1r6z.pdf (MAL)
1sbr  2.30  2004   5.00  Kd=10uM       // 1sbr.pdf (VIB)
1sts  1.95  1996   5.00  Kd=10uM       // 1str.pdf (8-mer)
1uvu  2.80  1997   5.00  Ki=10uM       // 1uvs.pdf (DCH)
1w2h  2.00  2005   5.00  Ki=10uM       // 1w2g.pdf (ATM)
1yid  2.40  2005   5.00  Kd=10uM       // 1yid.pdf (ATP)
2aig  2.60  1998   5.00  IC50=10uM     // 2aig.pdf (FLE-TRP)
2bgd  2.40  2005   5.00  Kd<10uM       // 2bgd.pdf (T1D)
3pax  2.40  1998   5.00  IC50=10uM     // 2pax.pdf (3MB)
4cts  2.90  1984   5.00  Kd<10uM       // 4cts.pdf (OAA)
1ppi  2.20  1995   5.01  Ki=9.7uM      // 1ppi.pdf (4-mer)
2i1r  2.20  2006   5.01  IC50=9.7uM    // 2i1r.pdf (VXR)
1efx  3.00  2000   5.02  Kd=9.5uM      // 1efx.pdf (protein)
1fsg  1.05  2000   5.02  IC50=9.5uM    // 1fsg.pdf (9DG)
1u9l  1.90  2004   5.02  Kd=9.6uM      // 1u9l.pdf (13-mer)
2cct  2.30  2006   5.02  IC50=9.5uM    // 2ccs.pdf (2E1)
2d0k  1.90  2006   5.02  Kd=9.51uM     // 2d0k.pdf (FOL)
4est  1.78  1992   5.02  Ki=9.5uM      // 4est.pdf (5-mer)
1i1e  2.50  2001   5.03  Kd=9.4uM      // 1i1e.pdf (DM2)
1m5d  1.73  2002   5.04  IC50=9.2uM    // 1m5b.pdf (BRH)
1mfa  1.70  1994   5.04  Kd=9.1uM      // 1mfa.pdf (3-mer)
1fkw  2.40  1996   5.05  Ki=9uM        // 1fkw.pdf (PUR)
1gi8  1.75  2002   5.05  Ki=8.9uM      // 1o2g.pdf (BMZ)
1qxk  2.30  2003   5.05  Ki=9.0uM      // 1qxk.pdf (429)
1uu8  2.50  2004   5.05  IC50=9uM      // 1uu3.pdf (BI1)
2brc  1.60  2005   5.05  IC50=8.9uM    // 2brc.pdf (CT5)
2h6k  1.89  2006   5.06  Kd=8.7uM      // 2cnx.pdf (8-mer)
2c3l  2.35  2005   5.07  Ki=8.58uM     // 2c3j.pdf (IDZ)
1enu  1.95  2000   5.08  Ki=8.3uM      // 1enu.pdf (APZ)
1m48  1.95  2002   5.09  Kd=8.2uM      // 1m48.pdf (FRG)
1nw7  2.10  2003   5.09  Kd=8.1uM      // 1nw5.pdf (SAH)
1yyy  2.10  1999   5.09  Ki=8100nM     // 1yyy.pdf (4-mer)
1zkl  1.67  2005   5.09  IC50=8.1uM    // 1zkl.pdf (IBM)
1b9t  2.40  1999   5.10  IC50=8uM      // 1b9s.pdf (RAI)
1ez9  1.90  2002   5.10  Kd=8uM        // 1ez9.pdf (4-mer)
1kmy  2.00  2002   5.10  Kd=8uM        // 1kmy.pdf (BPY)
1m6p  1.80  1999   5.10  Kd=8uM        // 1m6p.pdf (M6P)
1o0o  1.20  2003   5.10  Ki=8uM        // 1o0f.pdf (A2P)
1od8  1.05  2003   5.10  Ki=8uM        // 1od8.pdf (XDL-XYP)
1onz  2.40  2003   5.10  Kd=8uM        // 1ony.pdf (968)
1rlp   NMR  1995   5.10  Kd=8.0uM      // 1prl.pdf (9-mer)
1rlq   NMR  1995   5.10  Kd=8.0uM      // 1prl.pdf (9-mer)
1t4j  2.70  2004   5.10  IC50=8uM      // 1t48.pdf (FRJ)
1v0k  1.03  2004   5.10  Ki=8uM        // 1od8.pdf (XDN-XYP)
1v0m  1.07  2004   5.10  Ki=8uM        // 1od8.pdf (XDN-XYP)
1w7g  1.65  2006   5.10  Ki=8uM        // 1w7g.pdf (MIU)
1yvx  2.00  2005   5.10  IC50=8.0uM    // 1yvx.pdf (IPC)
2am2  2.80  2006   5.10  IC50=8uM      // 2am1.pdf (2LG)
2h5a  1.72  2006   5.10  Kd=8uM        // 2h4l.pdf (X1P)
1k4h  1.80  2002   5.11  Ki=7.7uM      // 1k4g.pdf (APQ)
1yp9  2.10  2006   5.11  Ki=7700nM     // 1y3v.pdf (UIZ)
2h6q  1.87  2006   5.11  Kd=7.8uM      // 2cnx.pdf (7-mer)
1qaw  2.50  1999   5.12  Kd=7.5uM      // 1qaw.pdf (TRP)
1uv6  2.50  2004   5.12  Kd=7575nM     // 1uv6.pdf (CCE)
1gcz  1.90  2001   5.13  Ki=7.4uM      // 1gcz.pdf (YZ9)
1hti  2.80  1995   5.13  Ki=7.4uM      // 1hti.pdf (PGA)
1qse  2.80  1999   5.14  Kd=7.2uM      // 1qrn.pdf (9-mer)
1w2x  2.80  2004   5.14  Kd=7.2uM      // 1w2x.pdf (RCP)
1y3x  1.70  2005   5.14  Ki=7315nM     // 1y3v.pdf (UIB)
1zzz  1.90  1999   5.14  Ki=7300nM     // 1yyy.pdf (4-mer)
2br1  2.00  2005   5.14  Ki=7.2uM      // 2br1.pdf (PFP)
3bls  2.30  1998   5.14  Ki=7.3uM      // 3bls.pdf (APB)
1jcx  1.80  2002   5.15  Ki=7.0uM      // 1jcx.pdf (PAI)
1kna  2.10  2002   5.15  Kd=7uM        // 1kna.pdf (15-mer)
1ljt  2.00  2002   5.15  IC50=7uM      // 1ljt.pdf (HDI)
1lkx  3.00  2002   5.15  Kd=7.1uM      // 1lkx.pdf (ADP)
1mzs  2.10  2002   5.15  IC50=7.0uM    // 1mzs.pdf (669)
1o0m  1.50  2003   5.15  Ki=7.1uM      // 1o0f.pdf (U2P)
1pb8  1.45  2003   5.15  Ki=7.02uM     // 1pb8.pdf (DSN)
1qk3  1.65  1999   5.15  Kd=7.1uM      // 1qk3.pdf (5GP)
1qxw  1.67  2004   5.15  IC50=7uM      // 1qxw.pdf (M1C)
1s38  1.81  2004   5.15  Ki=7.0uM      // 1s38.pdf (MAQ)
1skj  2.10  1998   5.15  IC50=7.0uM    // 1skj.pdf (UR2)
1t1s  2.40  2004   5.15  IC50=7uM      // 1t1r.pdf (CBQ)
1thz  1.80  2004   5.15  Ki=7.1uM      // 1thz.pdf (326)
2afx  1.64  2005   5.15  Ki=7.1uM      // 2afu.pdf (1BN)
2ast  2.30  2005   5.15  Kd=7uM        // 2ass.pdf (24-mer)
2go4  2.70  2006   5.15  IC50=7uM      // 2go3.pdf (TUX)
1jqd  2.28  2002   5.16  Ki=6.9uM      // 1jqd.pdf (SAH)
1oe0  2.40  2003   5.16  IC50=6.9uM    // 1oe0.pdf (TTP)
1q1m  2.60  2003   5.16  Ki=6.9uM      // 1q1m.pdf (234)
1q0b  1.90  2004   5.17  IC50=6.7uM    // 1q0b.pdf (NAT)
2f5t  1.45  2006   5.17  Kd=6.8uM      // 2f5t.pdf (MAL)
1xur  1.85  2005   5.18  IC50=6600nM   // 1xuc.pdf (PB5)
1ocq  1.08  2003   5.19  Ki=6.5uM      // 1ocq.pdf (IFM-BGC)
1ogg  1.97  2004   5.19  Ki=6.4uM      // 1ogg.pdf (3-mer)
1oxr  1.93  2004   5.19  Kd=6.4uM      // 1oxr.pdf (AIN)
1rnt  1.90  1987   5.19  Kd=6.5uM      // 1rnt.pdf (2GP)
2c5o  2.10  2006   5.19  IC50=6.50uM   // 2c5n.pdf (CK2)
1kll  1.50  2002   5.20  Kd=6.3uM      // 1kll.pdf (_MC)
1nw5  2.05  2003   5.21  Kd=6.1uM      // 1nw5.pdf (SAM)
1o2r  1.45  2003   5.21  Ki=6.1uM      // 1o2g.pdf (CR9)
1ox9  2.90  2003   5.21  Kd=6.16uM     // 1ox9.pdf (11-mer)
1re1  2.50  2004   5.21  IC50=6117nM   // 1re1.pdf (NA3)
2brg  2.10  2005   5.21  IC50=6.1uM    // 2br1.pdf (DFY)
16pk  1.60  1998   5.22  Ki=6uM        // 16pk.pdf (BIS)
1bq4  2.50  1998   5.22  Ki=6uM        // 1bq4.pdf (BHC)
1gi9  1.80  2002   5.22  Ki=6.0uM      // 1o2g.pdf (123)
1gjd  1.75  2002   5.22  Ki=6.0uM      // 1gj4.pdf (136)
1h1h  2.00  2002   5.22  Ki=6uM        // 1h1h.pdf (A2P)
1j17  2.00  2002   5.22  Ki=6.05uM     // 1j14.pdf (ZEN)
1o5c  1.63  2004   5.22  Ki=6.0uM      // 1o5a.pdf (CR9)
1pw6  2.60  2004   5.22  IC50=6uM      // 1pw6.pdf (FRB)
1ucn  2.00  2003   5.22  Kd=6.0uM      // 1ucn.pdf (ADP)
1w4o  1.60  2005   5.22  Ki=6uM        // 1w4o.pdf (UA3)
1zz2  2.00  2005   5.22  IC50=6.0uM    // 1zyj.pdf (B11)
2gnf  2.28  2006   5.22  IC50=6uM      // 2gfc.pdf (Y27)
2gnj  2.28  2006   5.22  IC50=6uM      // 2gfc.pdf (Y27)
2hxm  1.30  2006   5.22  Ki=6uM        // 2hxm.pdf (302)
1b4z  1.75  1999   5.23  Kd=5900nM     // 1qka.pdf (3-mer)
1ndw  2.00  2003   5.23  Ki=5900nM     // 1ndv.pdf (FR2)
1fh7  1.82  2000   5.24  Ki=5.8uM      // 1fh7.pdf (XYS-XDN)
1hk5  2.70  2003   5.24  Kd=5.72uM     // 1hk1.pdf (T44)
1q8w  2.20  2003   5.24  Kd=5.7uM      // 1q8t.pdf (M77)
1s89  2.22  2004   5.24  Ki=5.8uM      // 1s89.pdf (PGA)
1zrz  3.00  2005   5.24  IC50=5.8uM    // 1zrz.pdf (BI1)
2vgc  1.80  1997   5.24  Ki=5.76uM     // 1vgc.pdf (V35)
1okw  2.50  2003   5.25  IC50=5.6uM    // 1oku.pdf (7-mer)
2bfr  2.50  2004   5.25  Kd=5.63uM     // 2bfq.pdf (ADP)
1v0o  1.90  2004   5.26  IC50=5.50uM   // 1v0o.pdf (INR)
1w4q  1.68  2005   5.26  Ki=5.5uM      // 1w4o.pdf (UMF)
2brn  2.80  2005   5.26  IC50=5.5uM    // 2br1.pdf (DF1)
1qca  2.20  1995   5.27  Ki=5.4uM      // 1qca.pdf (FUA)
1b46  1.80  1999   5.28  Kd=5200nM     // 1qka.pdf (3-mer)
1ckb  1.90  1995   5.28  Kd=5.2uM      // 1cka.pdf (10-mer)
1f5l  2.10  2001   5.28  Ki=5.3uM      // 1f5k.pdf (AMR)
1c88  1.80  2000   5.29  Ki=5.1uM      // 1c86.pdf (OTA)
1wum   NMR  2005   5.29  IC50=5.1uM    // 1wug.pdf (NP2)
1a69  2.10  1998   5.30  Ki=5uM        // 1a69.pdf (FMB)
1di9  2.60  2000   5.30  IC50=5uM      // 1di8.pdf (MSQ)
1g9a  2.10  2002   5.30  IC50=5uM      // 1g9a.pdf (BAB)
1g9b  2.00  2002   5.30  IC50=5uM      // 1g9a.pdf (BAB)
1g9c  2.35  2002   5.30  IC50=5uM      // 1g9a.pdf (BAB)
1g9d  2.20  2002   5.30  IC50=5uM      // 1g9a.pdf (BAB)
1h6h  1.70  2001   5.30  Kd=5.0uM      // 1h6h.pdf (PIB)
1jg0  2.00  2002   5.30  IC50=5.0uM    // 1jg0.pdf (DDT)
1o0f  1.50  2003   5.30  Ki=5uM        // 1o0f.pdf (A3P)
1pr1  2.30  2003   5.30  Ki=5uM        // 1pk7.pdf (FMB)
1srg  1.80  1994   5.30  Kd=5uM        // 1srf.pdf (MHB)
1vyq  2.40  2005   5.30  Ki=4.98uM     // 1vyq.pdf (DUX)
1xbb  1.57  2004   5.30  Ki=5.0uM      // 1xbb.pdf (STI)
1yxd  2.00  2005   5.30  Ki=5uM        // 1yxd.pdf (LYS)
2bnq  1.70  2005   5.30  Kd=5uM        // 2bnq.pdf (9-mer)
1hk4  2.40  2003   5.31  Kd=4.9uM      // 1hk1.pdf (T44)
1mfd  2.10  1994   5.31  Kd=4.9uM      // 1mfd.pdf (3-mer)
1al8  2.20  1997   5.32  Ki=4.8uM      // 1al7.pdf (DHP)
1lvu  2.05  2003   5.32  Kd=4.8uM      // 1lv8.pdf (9PP)
1mqj  1.65  2003   5.32  IC50=4.76uM   // 1mqg.pdf (HWD)
1oim  2.15  2003   5.32  Kd=4.8uM      // 1oif.pdf (NOJ)
1y20  1.40  2005   5.32  Ki=4.8uM      // 1y1m.pdf (1AC)
2f6z  1.70  2005   5.32  IC50=4.8uM    // 2f6t.pdf (UN5)
2c80  2.30  2006   5.33  Kd=4.7uM      // 2c80.pdf (GTX)
1aqc  2.30  1997   5.34  Kd=4.56uM     // 1aqc.pdf (10-mer)
1hee  1.75  2001   5.34  Ki=4.6uM      // 1hdq.pdf (LHY)
1k06  1.80  2001   5.34  Ki=4.6uM      // 1k06.pdf (BZD)
1k08  2.26  2001   5.34  Ki=4.6uM      // 1k06.pdf (BZD)
1zgi  2.20  2005   5.34  Ki=4.6uM      // 1zgi.pdf (382)
1ql9  2.30  2000   5.35  Ki=4.45uM     // 1ql9.pdf (ZEN)
1wb0  1.65  2005   5.35  IC50=4.5uM    // 1w9u.pdf (RAG)
2fxv  2.05  2006   5.35  Kd=4.5uM      // 2fxv.pdf (5GP)
1adl  1.60  1994   5.36  Kd=4.4uM      // 1adl.pdf (ACD)
1oy7  2.70  2003   5.36  Ki=4.4uM      // 1oxn.pdf (9-mer)
1w6y  2.10  2005   5.36  Kd=4.4uM      // 1w6y.pdf (EQU)
1yvz  2.20  2005   5.36  IC50=4.4uM    // 1yvx.pdf (JPC)
1gpk  2.10  2002   5.37  Ki=4.3uM      // 1gpk.pdf (HUP)
1sgu  1.90  2004   5.37  Ki=4235nM     // 1sgu.pdf (MK1)
1g3e  1.80  2001   5.38  Ki=4.2uM      // 1g3b.pdf (109)
1ke0  2.30  2002   5.38  Ki=4.2uM      // 1kds.pdf (CVB)
2h2j  2.45  2006   5.38  Kd=4.2uM      // 2h21.pdf (SFG)
1hy7  1.50  2002   5.39  IC50=4.09uM   // 1hy7.pdf (MBS)
1kyn  3.50  2002   5.39  IC50=4.1uM    // 1kyn.pdf (KTP)
1qbv  1.80  1999   5.39  Ki=4100nM     // 1qbv.pdf (PPX)
1uyi  2.00  2004   5.39  IC50=4.1uM    // 1uy6.pdf (PUZ)
2h6b  2.20  2006   5.39  Kd=4.1uM      // 2h6b.pdf (3C4)
1bp0  2.40  1998   5.40  Kd=4.0uM      // 1bo7.pdf (UMP)
1bq3  2.70  1998   5.40  Ki=4uM        // 1bq3.pdf (IHP)
1f8b  1.80  2001   5.40  Ki=4.0uM      // 1f8b.pdf (DAN)
1m7i  2.50  2003   5.40  Kd=4.0uM      // 1m7d.pdf (5-mer)
1mmr  2.30  1996   5.40  Ki=4.0uM      // 1mmp.pdf (SRS)
1mxu  1.80  2003   5.40  IC50=4.0uM    // 1mxu.pdf (BWD)
1my3  1.75  2003   5.40  IC50=4.0uM    // 1mxu.pdf (BWD)
1nym  1.20  2003   5.40  Ki=4.0uM      // 1nxy.pdf (CXB)
1pz5  1.80  2003   5.40  Kd=4uM        // 1pz5.pdf (8-mer)
1r9l  1.59  2004   5.40  Kd=4uM        // 1r9l.pdf (BET)
1t1r  2.30  2004   5.40  IC50=4uM      // 1t1r.pdf (IMB)
1trd  2.50  1993   5.40  Ki=4uM        // 1trd.pdf (PGH)
1tv6  2.80  2004   5.40  IC50=4uM      // 1tv6.pdf (CP9)
1uu9  1.95  2004   5.40  IC50=4uM      // 1uu3.pdf (BI3)
1uvs  2.80  1997   5.40  Ki=4uM        // 1uvs.pdf (I11)
1yi3  2.50  2005   5.40  IC50=4.0uM    // 1yhs.pdf (LY2)
2c1p  2.00  2006   5.40  Kd=4uM        // 2c1p.pdf (FNZ)
2f35  1.87  2006   5.40  Kd=3.94uM     // 2f34.pdf (UBC)
2i80  2.19  2006   5.40  Ki=4uM        // 2i80.pdf (G1L)
3gwx  2.40  2000   5.40  IC50=4.0uM    // 1gwx.pdf (EPA)
3pch  2.05  1998   5.40  Ki=4uM        // 3pcb.pdf (CHB)
1dzm  1.93  2000   5.41  IC50=3.9uM    // 1dzj.pdf (BZM)
1u2r  2.60  2004   5.41  Kd=3.9uM      // 1u2r.pdf (GDP)
1xxe   NMR  2004   5.41  Ki=3.9uM      // 1nzt.pdf (TUX)
2aia  1.70  2005   5.41  IC50=3.9uM    // 2ai7.pdf (SB8)
2j47  1.98  2006   5.41  Ki=3.9uM      // 2j47.pdf (GDV)
1abf  1.90  1993   5.42  Kd=3.8uM      // 1abf.pdf (FCA
1gja  1.56  2002   5.42  Ki=3.8uM      // 1gj4.pdf (135)
1h9z  2.50  2001   5.42  Kd=3.8uM      // 1h9z.pdf (RWF)
1nu8  2.50  2003   5.42  Kd=3.8uM      // 1nu8.pdf (3-mer)
1p28  1.70  2003   5.42  Kd=3.8uM      // 1ow4.pdf (HBS
1r5n  2.90  2004   5.42  Kd=3.8uM      // 1r5n.pdf (GDP)
1xot  2.34  2004   5.42  IC50=3.8uM    // 1xlx.pdf (VDN)
2a3w  2.20  2005   5.42  IC50=3.8uM    // 2a3w.pdf (CPJ)
1fq7  2.80  2000   5.43  Ki=3.74uM     // 1fq4.pdf (5-mer)
1a4q  1.90  1999   5.44  IC50=3.6uM    // 1a4g.pdf (DPC)
1dzp  1.83  2000   5.44  IC50=3.6uM    // 1dzj.pdf (BZQ)
1h0a  1.70  2002   5.44  Kd=3.6uM      // 1h0a.pdf (I3P)
1ijr  2.20  2002   5.44  IC50=3.6uM    // 1ijr.pdf (CC0)
1syi  2.10  2005   5.44  Ki=3590nM     // 1syh.pdf (CPW)
2iko  1.90  2006   5.45  Kd=3571nM     // 2iko.pdf (7IG)
1anf  1.67  1997   5.46  Ki=3.5uM      // 1anf.pdf (GLC-GLC)
1b4h  1.90  1998   5.46  Kd=3.44uM     // 1b1h.pdf (3-mer)
1lf8  2.30  2002   5.46  Kd=3.5uM      // 1lf8.pdf (12-mer)
1lv8  2.30  2003   5.46  Kd=3.5uM      // 1lv8.pdf (9PP)
1nnk  1.85  2003   5.46  IC50=3.5uM    // 1nnk.pdf (CE2)
1q65  2.10  2004   5.46  Ki=3.5uM      // 1q4w.pdf (BHB)
2cn8  2.70  2006   5.46  IC50=3.5uM    // 2cn5.pdf (DBQ)
2fie  2.81  2006   5.46  IC50=3.5uM    // 2fie.pdf (A74)
1g7f  1.80  2001   5.47  Ki=3.4uM      // 1g7f.pdf (INZ)
1gi1  1.42  2002   5.47  Ki=3.4uM      // 1o2g.pdf (BMZ)
1nlo   NMR  1997   5.47  Kd=3.4uM      // 1nlo.pdf (11-mer)
1o2s  1.65  2003   5.47  Ki=3.4uM      // 1o2g.pdf (CR4)
1xh5  2.05  2005   5.47  Kd=3400nM     // 1xh4.pdf (R68)
2hf8  2.10  2006   5.47  Kd=3.4uM      // 2hf8.pdf (GSP)
1g85  1.80  2002   5.48  Kd=3.3uM      // 1g85.pdf (3OL)
1uh1  2.80  2003   5.48  Kd=3.3uM      // 1ugx.pdf (NGA-AMG)
2cbv  1.95  2006   5.48  Kd=3.3uM      // 2cbu.pdf (CGB)
1pot  1.80  1996   5.49  Kd=3.2uM      // 1pot.pdf (SPD)
1pyn  2.20  2003   5.49  Ki=3.2uM      // 1pyn.pdf (941)
1tys  1.80  1994   5.49  Kd=3.27uM     // 1tys.pdf (TMP)
2h4k  2.30  2006   5.49  Ki=3.2uM      // 2h4g.pdf (509)
2ioa  2.80  2006   5.49  Ki=3.2uM      // 2io7.pdf (GGA)
2ajb  2.75  2006   5.50  Ki=3.14uM     // 2aj8.pdf (3-mer)
1ggn  2.36  2000   5.51  Ki=3.1uM      // 1ggn.pdf (GLS)
2gc8  2.20  2006   5.51  IC50=3.1uM    // 2gc8.pdf (885)
3vgc  1.67  1997   5.51  Ki=3.11uM     // 1vgc.pdf (SRB)
1a8i  1.78  1998   5.52  Ki=3.0uM      // 1a8i.pdf (GLS)
1h07  1.85  2003   5.52  IC50=3uM      // 1h00.pdf (MFP
1i4d  2.50  2001   5.52  Kd=3uM        // 1i4d.pdf (protein)
1kc7  2.20  2002   5.52  Ki=3uM        // 1kc7.pdf (PPR)
1lox  2.40  1998   5.52  Ki=3uM        // 1lox.pdf (RS7)
1oe7  1.80  2003   5.52  Kd=3uM        // 1oe7.pdf (GSH)
1oe8  1.65  2003   5.52  Kd=3uM        // 1oe7.pdf (GSH)
1p4l  2.90  2003   5.52  Kd=3.0uM      // 1p1z.pdf (protein)
1pyg  2.87  1994   5.52  Kd=3uM        // 1pyg.pdf (AMP)
1shz  2.85  2005   5.52  Kd=3uM        // 1shz.pdf (protein)
1tl9  1.80  2004   5.52  IC50=3.0uM    // 1tl9.pdf (4-mer)
1xxi  4.10  2004   5.52  Kd=3.0uM      // 1xxi.pdf (ADP)
1ydr  2.20  1997   5.52  Ki=3.0uM      // 1ydr.pdf (IQP)
2cht  2.20  1994   5.52  Ki=3uM        // 2cht.pdf (BAR)
2gcd  2.55  2006   5.52  IC50=3uM      // 2gcd.pdf (STO)
